   1.00945  -0.80467   0.12521   3.47938   4.24232  10.28089  10.91971  13.97368  14.21379  16.57303  17.90972
   1.02085  -0.80550   0.13123   3.44706   4.29340  10.13988  11.09754  14.00281  14.25937  16.56495  17.63525
   1.03224  -0.80632   0.13724   3.41473   4.34448   9.99886  11.27537  14.03195  14.30495  16.55688  17.36078
   1.04363  -0.80715   0.14326   3.38240   4.39556   9.85784  11.45320  14.06109  14.35054  16.54880  17.08631
   1.05502  -0.80798   0.14927   3.35008   4.44664   9.71683  11.63103  14.09022  14.39612  16.54072  16.81184
   1.06641  -0.84009   0.18309   3.32890   4.50932   9.57840  11.74877  14.12762  14.44596  16.53713  16.63141
   1.07781  -0.93478   0.27251   3.33002   4.59517   9.44514  11.74631  14.18155  14.50433  16.54251  16.63907
   1.08920  -1.02946   0.36193   3.33114   4.68102   9.31187  11.74386  14.23547  14.56270  16.54788  16.64673
   1.10059  -1.12414   0.45135   3.33226   4.76687   9.17861  11.74141  14.28940  14.62107  16.55326  16.65439
   1.11198  -1.21882   0.54077   3.33338   4.85272   9.04535  11.73896  14.34333  14.67944  16.55864  16.66204
   1.12337  -1.31351   0.63020   3.33450   4.93857   8.91209  11.73650  14.39725  14.73781  16.56402  16.66970
   1.13477  -1.40819   0.71962   3.33562   5.02442   8.77883  11.73405  14.45118  14.79618  16.56940  16.67736
   1.13477  -1.40819   0.71962   3.33562   5.02442   8.77883  11.73405  14.45118  14.79618  16.56940  16.67736
   1.16894  -1.36089   0.67020   3.15015   5.13051   8.89877  12.46898  14.21769  14.69944  15.80723  15.95266
   1.20312  -1.31358   0.62078   2.96467   5.23660   9.01872  13.20390  13.98420  14.60270  15.04507  15.22795
   1.23729  -1.55279   0.77439   3.23503   5.42213   9.21980  12.93138  13.47987  14.63727  14.92841  15.52149
   1.27147  -1.82782   0.95338   3.56236   5.61758   9.43102  12.53293  12.94169  14.68826  14.89245  15.94230
   1.30565  -2.10285   1.13237   3.88970   5.81303   9.64223  12.13447  12.40351  14.73924  14.85649  16.36311
   1.33982  -2.37787   1.31136   4.21703   6.00849   9.85345  11.73602  11.86534  14.79023  14.82053  16.78393
   1.37400  -2.65246   1.73503   4.42641   6.19122  10.01717  11.50848  11.62835  14.54833  14.61386  16.92489
   1.40818  -2.92683   2.28105   4.57681   6.36760  10.15714  11.36640  11.54197  14.15999  14.32185  16.92592
   1.44235  -3.20120   2.82706   4.72720   6.54397  10.29711  11.22433  11.45558  13.77166  14.02983  16.92695
   1.47653  -3.47556   3.37308   4.87760   6.72035  10.43708  11.08225  11.36920  13.38332  13.73782  16.92798
   1.51070  -3.68985   3.81714   5.16923   6.83092  10.44282  10.96643  11.25086  13.14945  13.67868  16.67871
   1.54488  -3.82903   4.13376   5.63742   6.85926  10.28078  10.88344  11.09257  13.10867  13.91064  16.11655
   1.57906  -3.96822   4.45037   6.10561   6.88759  10.11873  10.80044  10.93429  13.06788  14.14260  15.55439
   1.61323  -4.10740   4.76699   6.57379   6.91592   9.95669  10.71744  10.77601  13.02709  14.37457  14.99222
   1.64741  -4.23463   5.13876   6.96214   6.96216   9.83933  10.61829  10.61830  12.88684  14.58834  14.58974
   1.68159  -4.32002   5.70352   7.07107   7.07109   9.87837  10.46260  10.46260  12.39845  14.73845  14.74613
   1.71576  -4.40540   6.26829   7.17999   7.18001   9.91742  10.30690  10.30691  11.91006  14.88856  14.90252
   1.74994  -4.49079   6.83306   7.28891   7.28894   9.95646  10.15121  10.15122  11.42167  15.03866  15.05891
   1.78411  -4.57618   7.39783   7.39784   7.39786   9.99551   9.99552   9.99553  10.93328  15.18877  15.21530
   1.78411  -4.57618   7.39783   7.39784   7.39786   9.99551   9.99552   9.99553  10.93328  15.18877  15.21530
   1.81202  -4.51925   7.02132   7.32522   7.32525   9.96948  10.09931  10.09932  11.25887  15.08870  15.11104
   1.83992  -4.46233   6.64480   7.25260   7.25263   9.94345  10.20311  10.20312  11.58447  14.98863  15.00678
   1.86783  -4.40540   6.26829   7.17999   7.18001   9.91742  10.30690  10.30691  11.91006  14.88855  14.90252
   1.89573  -4.34848   5.89177   7.10737   7.10740   9.89139  10.41070  10.41071  12.23565  14.78848  14.79826
   1.92364  -4.29155   5.51526   7.03476   7.03478   9.86536  10.51449  10.51450  12.56124  14.68841  14.69400
   1.95154  -4.23463   5.13875   6.96214   6.96217   9.83934  10.61829  10.61830  12.88683  14.58834  14.58974
   1.97945  -4.10872   4.70056   6.87871   6.87874   9.77040  10.68486  10.68487  13.24636  14.65089  14.65090
   2.00735  -3.94833   4.23153   6.78988   6.78990   9.68002  10.73283  10.73284  13.62285  14.79475  14.79476
   2.03526  -3.78794   3.76250   6.70104   6.70106   9.58963  10.78080  10.78080  13.99934  14.93862  14.93863
   2.06316  -3.62755   3.29347   6.61220   6.61222   9.49925  10.82876  10.82877  14.37583  15.08249  15.08250
   2.09107  -3.46716   2.82444   6.52336   6.52339   9.40886  10.87673  10.87674  14.75232  15.22635  15.22636
   2.11897  -3.30676   2.35541   6.43453   6.43455   9.31848  10.92469  10.92470  15.12881  15.37022  15.37023
   2.14688  -3.14927   1.95597   6.36460   6.36463   9.24657  10.94791  10.94792  15.37126  15.60116  15.60117
   2.17478  -2.99759   1.69574   6.33251   6.33253   9.21164  10.92163  10.92164  15.34563  16.00625  16.00628
   2.20269  -2.84591   1.43551   6.30042   6.30044   9.17670  10.89536  10.89537  15.32000  16.41134  16.41138
   2.23059  -2.69423   1.17528   6.26833   6.26835   9.14176  10.86908  10.86909  15.29437  16.81643  16.81648
   2.25849  -2.54255   0.91505   6.23623   6.23626   9.10683  10.84280  10.84282  15.26875  17.22152  17.22159
